user_id,song_id,rating
76,562,1
76,505,5
76,29,4
76,543,3
76,156,1
76,20,3
76,44,4
76,335,4
76,588,3
76,455,5
76,465,1
76,551,2
76,436,1
76,290,2
76,238,1
76,254,3
76,213,0
76,466,4
76,656,5
76,234,4
76,617,3
76,412,1
76,642,1
77,403,3
77,477,0
77,101,3
77,260,0
77,598,2
77,2,2
77,86,4
77,142,4
77,163,1
77,393,2
77,316,5
77,591,0
77,479,4
77,397,3
77,91,5
77,377,0
77,76,0
77,408,5
77,377,2
77,231,3
77,630,5
77,436,1
78,64,5
78,459,4
78,124,4
78,638,5
78,343,1
78,138,0
78,358,3
78,80,0
78,293,2
78,117,2
78,402,1
78,304,3
78,639,2
78,342,2
78,283,2
78,638,4
78,403,1
78,341,3
78,229,4
78,3,1
78,27,0
78,68,1
78,546,5
78,567,5
79,61,4
79,493,2
79,127,5
79,262,2
79,103,3
79,274,3
79,565,5
79,631,5
79,158,2
79,579,1
79,51,3
79,109,3
79,281,4
79,444,1
79,265,4
79,211,4
79,228,1
79,499,3
79,84,3
79,312,1
79,197,4
79,318,3
79,602,1
79,423,1
79,35,3
79,506,0
79,573,3
79,553,3
79,527,5
79,641,5
79,286,4
79,428,1
80,371,0
80,65,4
80,27,1
80,151,3
80,628,2
80,42,5
80,264,0
80,31,1
80,344,2
80,359,4
80,36,2
80,454,1
80,277,1
80,171,2
80,456,2
80,449,2
80,82,5
80,173,0
80,598,2
80,602,2
80,537,0
80,234,3
80,181,1
80,56,4
80,364,2
80,331,5
80,226,1
80,234,4
80,8,1
80,624,3
80,110,0
80,161,0
81,580,0
81,519,4
81,136,2
81,212,2
81,181,4
81,530,0
81,307,0
81,130,2
81,391,5
81,45,1
81,403,2
81,545,3
81,288,0
81,39,0
81,506,2
81,324,2
81,417,2
81,611,0
81,420,2
81,649,5
81,598,5
81,19,2
81,434,4
81,511,3
81,581,4
81,442,2
81,421,5
81,484,1
81,62,2
81,37,5
82,551,2
82,401,0
82,205,3
82,132,0
82,333,4
82,482,2
82,409,1
82,641,3
82,189,0
82,11,1
82,227,5
82,262,2
82,404,0
82,451,2
82,11,3
82,428,1
82,341,1
82,519,0
82,428,3
82,426,0
82,272,5
82,163,0
82,9,4
82,176,4
82,113,3
82,624,1
82,260,3
82,303,5
82,52,5
82,368,3
82,258,4
83,563,0
83,277,4
83,128,1
83,319,2
83,388,1
83,157,0
83,554,0
83,526,0
83,170,3
83,598,2
83,84,0
83,147,3
83,31,0
83,316,2
83,28,4
83,460,4
83,152,2
83,426,3
83,599,4
83,81,5
83,439,3
83,651,4
83,514,2
83,546,5
83,351,5
83,36,2
83,195,4
83,363,2
83,33,3
83,372,4
83,65,3
83,106,0
83,582,0
83,646,2
83,339,5
83,641,3
83,195,4
84,199,1
84,570,4
84,280,2
84,569,5
84,342,1
84,414,0
84,372,3
84,632,2
84,514,3
84,395,3
84,19,2
84,393,5
84,466,2
84,204,2
84,80,4
84,510,5
84,146,0
84,15,4
84,581,3
84,158,3
84,397,5
84,71,1
84,592,3
84,511,5
84,13,4
84,526,5
84,176,5
84,533,3
84,194,1
84,447,0
84,408,1
84,579,4
85,94,5
85,190,4
85,395,1
85,422,1
85,98,4
85,419,1
85,270,2
85,40,1
85,162,5
85,196,2
85,207,2
85,444,5
85,273,1
85,265,4
85,20,0
85,651,4
85,371,3
85,3,5
85,35,4
85,442,3
85,332,3
85,370,2
85,628,4
85,189,5
85,577,2
85,537,4
85,276,3
85,537,2
85,57,4
85,429,2
85,461,0
85,502,5
85,554,4
85,587,3
85,224,3
85,502,5
85,637,1
86,565,5
86,155,1
86,313,2
86,57,5
86,338,4
86,608,2
86,47,2
86,566,2
86,404,1
86,492,1
86,655,2
86,369,1
86,128,2
86,400,1
86,254,5
86,595,0
86,300,1
86,305,0
86,26,5
86,452,4
86,113,3
86,518,0
86,454,0
86,466,2
86,98,3
86,138,3
86,300,0
86,118,5
86,91,5
86,22,2
86,364,3
86,532,2
86,76,3
86,658,5
86,67,3
86,36,4
86,126,2
86,388,3
86,357,2
86,448,5
86,77,2
86,88,0
86,549,3
87,376,0
87,599,3
87,382,3
87,12,0
87,23,1
87,66,3
87,520,0
87,540,2
87,553,0
87,490,2
87,414,1
87,485,4
87,564,0
87,62,5
87,41,5
87,416,2
87,165,4
87,660,0
87,327,5
87,477,3
87,225,0
87,239,5
87,657,0
87,270,4
87,572,2
87,137,0
87,607,3
87,267,1
87,246,4
87,246,3
87,608,3
87,363,2
87,10,2
87,18,5
87,241,3
87,461,0
87,279,0
87,488,0
87,409,5
87,58,4
87,289,5
87,64,5
87,226,0
88,592,3
88,655,4
88,13,5
88,122,3
88,336,2
88,5,0
88,107,0
88,471,0
88,171,0
88,252,4
88,192,0
88,126,3
88,524,4
88,145,3
88,112,4
88,652,0
88,330,2
88,153,5
88,317,5
88,282,1
88,159,0
88,114,0
88,527,3
88,523,4
88,232,5
88,334,5
88,24,5
88,390,0
88,408,2
88,327,0
88,564,2
88,346,5
89,377,2
89,142,3
89,264,4
89,143,5
89,544,0
89,350,0
89,509,3
89,143,3
89,655,4
89,79,3
89,424,4
89,544,5
89,241,2
89,381,4
89,319,1
89,621,2
89,471,5
89,572,5
89,281,3
89,100,3
89,118,1
89,362,5
89,527,5
89,441,5
89,648,5
89,640,2
89,34,1
89,281,5
89,453,2
89,153,0
89,482,5
89,64,1
89,632,0
89,449,2
89,3,3
90,526,0
90,425,5
90,58,4
90,109,3
90,313,0
90,629,1
90,542,4
90,283,3
90,176,2
90,51,1
90,312,1
90,397,2
90,201,0
90,404,4
90,312,1
90,264,5
90,379,0
90,315,3
90,197,5
90,565,4
90,57,2
90,61,2
90,529,1
90,568,2
90,216,4
90,488,1
90,26,1
90,271,0
90,218,2
90,21,2
90,78,4
91,305,5
91,383,5
91,247,3
91,532,0
91,144,0
91,195,4
91,611,4
91,297,0
91,145,4
91,573,3
91,242,0
91,287,4
91,609,5
91,304,5
91,582,2
91,124,2
91,351,5
91,446,2
91,538,0
91,479,5
91,564,1
91,519,4
91,228,2
91,124,5
91,405,1
91,396,4
91,99,1
91,591,5
91,50,5
91,246,4
91,32,0
91,445,0
91,105,5
91,382,0
92,232,4
92,246,0
92,231,3
92,276,0
92,643,2
92,468,4
92,313,5
92,307,2
92,569,4
92,187,0
92,239,5
92,605,1
92,225,4
92,657,1
92,498,2
92,392,0
92,605,0
92,357,3
92,620,4
92,196,3
92,562,1
92,185,2
92,182,4
92,171,4
92,190,5
92,313,1
92,357,4
92,534,5
92,390,1
92,354,4
92,228,4
92,92,4
92,319,3
92,367,0
92,135,4
93,302,0
93,403,5
93,295,4
93,331,1
93,324,5
93,448,0
93,129,4
93,317,3
93,290,3
93,354,2
93,584,5
93,46,4
93,344,0
93,296,3
93,98,5
93,432,5
93,167,5
93,382,3
93,383,1
93,477,2
93,490,3
93,275,0
93,224,0
93,223,0
93,170,5
93,191,0
93,395,4
93,190,4
93,224,4
93,418,5
93,449,3
93,175,4
93,285,2
93,336,1
93,166,2
93,300,3
93,512,5
93,635,5
94,293,0
94,387,0
94,2,0
94,290,4
94,67,5
94,212,0
94,102,3
94,356,0
94,163,5
94,203,2
94,139,2
94,43,2
94,128,4
94,199,5
94,123,0
94,113,4
94,489,0
94,354,1
94,263,3
94,140,2
94,504,4
94,105,1
94,405,2
94,664,2
94,173,2
94,117,2
95,396,0
95,391,1
95,520,3
95,515,1
95,493,4
95,69,5
95,130,5
95,434,0
95,469,2
95,308,3
95,197,5
95,424,2
95,280,2
95,506,0
95,68,1
95,576,5
95,252,0
95,82,5
95,481,0
95,319,0
95,127,4
95,570,2
95,551,5
95,435,4
95,192,2
95,101,3
95,525,4
95,523,1
96,371,3
96,109,5
96,447,4
96,648,0
96,65,3
96,92,0
96,580,1
96,326,3
96,468,3
96,513,4
96,130,3
96,607,4
96,134,3
96,586,5
96,230,2
96,93,1
96,337,5
96,544,2
96,99,0
96,215,2
96,641,5
96,70,1
96,345,5
96,57,1
96,543,2
96,552,0
96,287,1
96,79,0
96,422,5
97,100,3
97,184,4
97,481,4
97,632,2
97,215,4
97,419,2
97,370,3
97,214,5
97,516,4
97,279,5
97,587,5
97,251,3
97,504,0
97,542,4
97,164,5
97,23,4
97,198,5
97,586,3
97,195,5
97,94,5
97,310,4
97,397,0
97,567,1
97,123,0
97,99,1
97,607,1
97,580,2
97,416,1
97,228,2
98,549,0
98,452,0
98,37,4
98,251,0
98,488,2
98,23,2
98,510,5
98,171,4
98,26,5
98,384,3
98,583,0
98,497,0
98,573,4
98,416,4
98,527,1
98,166,5
98,640,3
98,272,3
98,610,1
98,620,0
98,654,5
98,28,2
98,248,4
98,20,1
99,453,2
99,261,0
99,443,3
99,402,3
99,220,2
99,198,0
99,626,1
99,125,1
99,613,5
99,15,4
99,50,5
99,477,3
99,398,2
99,49,3
99,74,3
99,351,2
99,519,3
99,656,5
99,280,5
99,345,3
99,130,0
99,108,4
99,31,2
99,535,4
99,99,4
99,29,3
99,385,4
99,234,4
99,124,4
99,47,1
99,559,2
99,631,0
99,378,0
100,542,1
100,212,0
100,452,5
100,224,1
100,56,1
100,150,0
100,330,3
100,646,3
100,282,4
100,140,5
100,469,2
100,512,3
100,104,2
100,420,3
100,591,2
100,240,1
100,299,5
100,188,1
100,178,0
100,628,3
100,479,4
100,61,5
100,299,0
100,414,4
100,223,2
100,661,1
100,153,0
100,515,0
100,504,3
100,437,0
100,422,0
100,43,4
100,622,0
100,499,5
100,638,2
101,93,4
101,483,4
101,430,0
101,298,3
101,304,0
101,49,3
101,290,0
101,12,5
101,528,5
101,322,1
101,183,5
101,322,4
101,601,4
101,498,2
101,223,2
101,642,5
101,203,0
101,332,0
101,271,2
101,173,5
101,192,3
101,147,2
101,499,2
101,379,1
101,350,1
102,413,0
102,631,5
102,9,3
102,18,0
102,642,3
102,227,2
102,275,1
102,96,2
102,293,1
102,541,0
102,169,1
102,345,0
102,512,3
102,144,5
102,244,2
102,405,3
102,216,3
102,565,2
102,337,2
102,282,5
102,355,0
102,444,1
102,552,1
102,10,4
102,282,3
102,537,2
102,346,3
102,262,1
102,559,4
102,313,0
102,612,4
102,660,1
102,283,2
102,300,3
102,348,0
103,427,0
103,74,5
103,217,0
103,258,1
103,38,0
103,391,1
103,203,0
103,292,1
103,36,2
103,490,3
103,452,1
103,28,3
103,412,3
103,157,1
103,341,4
103,551,5
103,85,0
103,405,2
103,221,5
103,102,5
103,415,3
103,470,4
103,181,2
103,530,4
103,605,3
103,577,0
103,544,4
103,74,2
103,505,0
103,473,3
104,260,5
104,83,2
104,153,2
104,284,1
104,293,2
104,19,1
104,36,2
104,432,5
104,80,2
104,223,3
104,626,0
104,84,5
104,238,3
104,629,3
104,378,1
104,43,2
104,569,2
104,84,3
104,417,0
104,345,4
104,602,4
104,638,2
104,588,5
104,451,2
104,124,3
104,116,0
104,477,1
104,330,0
104,377,1
104,593,0
104,202,3
104,415,2
104,572,5
104,306,5
104,424,3
104,101,0
104,379,1
105,327,3
105,455,1
105,64,4
105,401,2
105,530,0
105,218,1
105,196,4
105,310,1
105,18,1
105,525,0
105,169,0
105,205,2
105,630,0
105,197,0
105,36,2
105,602,4
105,271,1
105,247,5
105,459,2
105,90,3
105,263,3
105,281,2
105,506,5
105,660,3
105,622,0
105,202,3
105,460,4
105,381,4
105,355,4
105,191,5
105,458,2
106,629,4
106,48,5
106,342,5
106,349,3
106,579,2
106,310,5
106,300,1
106,589,1
106,486,2
106,382,2
106,255,0
106,598,3
106,536,5
106,307,5
106,14,2
106,433,4
106,88,3
106,558,0
106,259,2
106,21,4
106,314,5
106,185,4
106,255,1
106,9,2
106,572,5
106,160,0
107,548,4
107,606,5
107,512,2
107,125,4
107,414,1
107,100,4
107,430,0
107,529,5
107,117,2
107,16,3
107,462,2
107,371,3
107,290,4
107,339,5
107,642,3
107,505,4
107,191,1
107,203,0
107,574,0
107,69,0
107,525,1
107,266,3
107,21,1
107,355,0
107,382,5
107,49,2
107,522,3
107,234,0
107,203,4
107,26,3
107,550,2
107,400,4
107,581,1
107,296,5
108,45,1
108,579,3
108,15,0
108,270,4
108,500,2
108,158,2
108,353,5
108,536,4
108,459,5
108,177,5
108,418,4
108,49,4
108,135,4
108,477,0
108,620,4
108,562,4
108,481,3
108,162,1
108,435,0
108,616,5
108,659,4
108,592,2
108,581,5
108,287,2
108,638,2
108,82,2
108,507,4
108,194,0
108,585,0
108,158,2
109,462,5
109,456,4
109,481,1
109,125,3
109,2,5
109,72,1
109,486,1
109,457,3
109,581,0
109,300,0
109,297,3
109,140,3
109,505,5
109,429,1
109,27,2
109,41,4
109,632,2
109,58,0
109,159,2
109,414,3
109,639,2
109,356,3
109,42,1
109,15,2
109,405,0
109,341,2
109,291,5
109,34,2
109,223,1
109,613,5
109,437,3
109,359,5
109,402,4
109,497,3
109,9,2
110,166,4
110,325,1
110,489,2
110,551,3
110,260,4
110,193,4
110,132,2
110,24,1
110,531,3
110,370,4
110,188,1
110,450,0
110,242,5
110,421,0
110,542,1
110,90,4
110,103,5
110,522,2
110,45,0
110,513,5
110,26,5
110,187,4
110,90,4
110,595,5
110,489,0
110,170,3
110,128,0
110,360,0
110,590,1
110,38,3
110,361,0
111,375,1
111,257,1
111,511,1
111,254,4
111,495,4
111,183,2
111,48,0
111,473,2
111,556,2
111,425,3
111,118,1
111,617,1
111,125,0
111,11,5
111,207,3
111,462,3
111,55,3
111,120,0
111,509,1
111,644,2
111,343,1
111,372,4
111,391,4
111,606,4
111,247,4
111,529,4
111,170,1
111,606,0
111,406,3
112,578,3
112,394,1
112,571,2
112,392,3
112,326,5
112,356,5
112,330,3
112,56,5
112,144,4
112,484,5
112,418,4
112,495,5
112,48,0
112,63,2
112,2,0
112,263,0
112,477,5
112,150,5
112,561,3
112,225,1
112,652,3
112,366,0
112,433,2
112,659,2
112,280,2
112,635,2
112,594,3
112,332,4
112,136,0
112,56,4
112,461,0
112,142,3
112,465,3
112,482,1
112,360,2
113,448,1
113,376,3
113,213,5
113,649,5
113,536,3
113,530,0
113,396,2
113,663,0
113,13,5
113,144,1
113,484,1
113,93,3
113,362,3
113,515,4
113,309,0
113,325,1
113,565,2
113,270,3
113,180,3
113,514,2
113,637,3
113,491,5
113,485,5
113,185,1
113,356,4
113,450,5
113,243,2
114,526,4
114,302,5
114,274,1
114,445,0
114,125,1
114,66,0
114,508,4
114,359,5
114,465,0
114,547,5
114,276,5
114,320,5
114,187,4
114,420,1
114,285,1
114,265,1
114,529,0
114,564,0
114,456,3
114,645,2
114,663,5
114,518,5
114,210,0
114,185,3
114,335,2
114,385,0
114,332,2
114,80,0
114,653,5
114,650,5
114,349,3
114,258,5
114,366,1
114,427,0
115,423,1
115,637,3
115,150,0
115,215,3
115,581,2
115,58,5
115,519,5
115,611,3
115,478,4
115,365,1
115,643,2
115,70,3
115,233,3
115,85,3
115,618,1
115,360,4
115,270,1
115,545,4
115,421,5
115,44,4
115,84,5
115,184,4
115,440,0
115,658,1
115,501,4
115,124,1
115,228,2
115,83,4
115,174,3
115,107,2
115,81,4
115,128,5
116,48,3
116,95,1
116,333,0
116,59,2
116,173,0
116,392,1
116,542,3
116,265,3
116,249,3
116,245,2
116,620,5
116,127,4
116,377,5
116,415,2
116,75,1
116,87,5
116,546,3
116,164,2
116,590,3
116,622,0
116,138,0
116,49,3
116,389,0
116,352,5
116,408,0
116,221,0
116,255,4
116,588,3
116,529,5
116,603,3
117,339,2
117,433,0
117,28,4
117,496,2
117,96,2
117,568,4
117,598,0
117,107,1
117,91,5
117,408,5
117,474,3
117,83,2
117,143,4
117,511,3
117,149,1
117,339,1
117,232,5
117,348,4
117,316,4
117,327,4
117,35,4
117,358,1
117,198,3
117,540,0
117,604,1
117,231,3
117,247,1
117,34,2
117,321,0
117,320,2
118,241,3
118,8,3
118,498,0
118,216,1
118,309,4
118,441,3
118,243,0
118,472,5
118,525,5
118,473,2
118,304,2
118,51,3
118,442,1
118,446,5
118,151,4
118,184,1
118,440,1
118,410,5
118,294,0
118,627,5
118,592,0
118,316,4
118,584,3
118,192,4
118,154,4
118,111,1
118,353,3
118,579,5
118,594,5
118,396,0
119,579,4
119,406,1
119,604,0
119,402,2
119,398,0
119,507,5
119,600,3
119,616,2
119,656,2
119,610,1
119,41,5
119,277,3
119,422,0
119,166,4
119,530,1
119,494,5
119,605,0
119,224,2
119,453,3
119,593,0
119,223,5
119,149,2
119,356,2
119,652,1
119,58,3
119,298,0
119,313,0
119,308,3
119,35,3
119,196,0
119,185,5
119,89,0
119,119,1
119,504,0
120,504,4
120,629,4
120,441,1
120,559,3
120,237,3
120,368,0
120,497,2
120,563,5
120,413,4
120,289,5
120,459,1
120,49,0
120,139,1
120,444,2
120,452,4
120,505,4
120,212,3
120,277,3
120,607,2
120,646,3
120,164,5
120,382,0
120,194,5
120,429,0
120,355,0
120,468,1
120,262,2
120,387,3
120,167,1
120,242,1
120,460,3
120,433,4
120,224,0
120,171,1
121,288,1
121,161,3
121,514,4
121,603,0
121,515,5
121,131,2
121,247,3
121,134,0
121,377,3
121,63,5
121,14,5
121,80,1
121,90,0
121,634,2
121,47,4
121,414,0
121,170,3
121,20,3
121,13,1
121,607,5
121,388,4
121,585,0
121,648,2
121,658,0
121,222,2
121,135,0
121,33,3
122,40,1
122,656,2
122,444,2
122,6,1
122,409,3
122,618,0
122,106,0
122,160,3
122,172,5
122,174,0
122,472,0
122,235,5
122,450,1
122,388,0
122,316,4
122,88,0
122,611,4
122,158,3
122,127,5
122,625,1
122,298,3
122,119,3
122,624,1
122,441,4
122,286,0
122,399,1
122,663,1
122,393,0
122,413,0
122,283,2
122,354,0
122,292,0
122,558,0
122,400,4
122,525,1
122,75,5
123,233,2
123,150,3
123,4,1
123,182,0
123,290,3
123,253,0
123,172,1
123,252,1
123,600,4
123,172,3
123,595,5
123,373,2
123,171,4
123,388,2
123,572,4
123,119,3
123,571,0
123,108,2
123,580,0
123,418,4
123,40,2
123,178,0
123,341,3
123,379,1
123,12,5
123,141,4
123,633,1
123,92,1
123,150,5
123,470,5
123,356,2
123,617,5
123,652,0
123,23,3
123,239,4
123,88,4
123,149,0
123,47,5
123,652,5
123,6,1
123,112,2
124,463,4
124,108,4
124,660,1
124,557,1
124,239,2
124,28,0
124,570,5
124,418,0
124,408,1
124,214,5
124,562,4
124,529,2
124,186,0
124,543,4
124,344,1
124,417,4
124,630,3
124,181,0
124,259,1
124,552,3
124,443,3
124,226,5
124,382,5
124,561,5
124,527,4
124,317,0
124,548,4
124,204,5
125,45,4
125,32,5
125,346,5
125,283,1
125,221,1
125,48,3
125,560,4
125,477,2
125,111,2
125,194,2
125,119,3
125,439,5
125,529,2
125,639,0
125,493,1
125,551,4
125,179,3
125,301,3
125,335,2
125,206,1
125,211,1
125,416,0
125,299,4
125,455,3
125,18,5
125,147,0
125,538,1
125,238,4
125,519,2
125,276,2
125,512,2
125,264,2
125,436,2
125,384,2
125,261,4
125,473,5
126,658,4
126,158,0
126,186,3
126,500,5
126,140,5
126,326,3
126,456,4
126,134,4
126,54,2
126,69,5
126,520,5
126,228,5
126,457,5
126,151,2
126,576,2
126,173,2
126,397,5
126,650,0
126,254,5
126,435,3
126,117,2
126,117,4
126,66,0
126,253,4
126,308,3
126,169,4
126,436,5
126,171,5
126,196,0
126,617,0
126,507,3
126,488,2
126,554,4
126,608,1
126,344,5
126,479,2
126,166,2
126,218,5
126,82,1
126,245,2
126,587,0
127,664,5
127,487,0
127,241,3
127,336,4
127,568,5
127,294,1
127,504,1
127,552,4
127,553,3
127,336,4
127,644,0
127,510,3
127,603,5
127,141,1
127,164,0
127,73,0
127,430,2
127,4,5
127,566,2
127,649,0
127,263,0
127,339,5
127,200,2
127,422,1
127,641,0
127,618,2
127,173,0
127,620,4
127,286,4
127,192,4
128,515,0
128,289,1
128,70,4
128,347,2
128,356,3
128,603,5
128,608,1
128,77,3
128,112,3
128,394,4
128,417,3
128,426,2
128,46,2
128,470,2
128,213,4
128,326,3
128,219,2
128,502,5
128,621,4
128,125,0
128,263,0
128,199,5
128,140,0
128,285,3
128,235,2
128,426,1
128,243,3
128,576,3
128,350,3
128,634,3
128,329,0
128,236,4
128,564,1
128,544,3
128,33,0
128,297,1
128,279,4
128,328,5
128,432,4
128,119,0
128,77,3
128,166,4
128,492,3
129,252,3
129,241,5
129,619,1
129,200,0
129,75,0
129,273,2
129,630,0
129,377,0
129,555,4
129,601,2
129,545,4
129,156,4
129,222,1
129,316,3
129,97,4
129,659,0
129,250,3
129,255,0
129,656,4
129,549,2
129,441,5
129,558,2
129,578,5
129,489,3
129,146,1
129,294,4
129,205,5
129,138,3
129,43,1
129,464,2
130,571,1
130,221,3
130,217,0
130,405,0
130,375,2
130,8,0
130,379,2
130,200,4
130,141,5
130,26,3
130,363,2
130,69,1
130,272,1
130,457,3
130,304,4
130,37,5
130,62,1
130,388,1
130,291,3
130,342,2
130,569,2
130,137,1
130,141,2
130,531,0
130,631,5
130,441,4
130,217,0
130,371,1
130,479,2
130,31,5
130,201,2
130,177,0
131,51,0
131,271,5
131,208,1
131,459,1
131,619,1
131,43,2
131,506,4
131,550,5
131,625,3
131,249,5
131,29,0
131,11,5
131,406,1
131,542,3
131,71,2
131,70,1
131,352,0
132,536,2
132,41,3
132,172,1
132,328,1
132,316,1
132,467,2
132,619,2
132,275,5
132,252,1
132,452,1
132,81,2
132,407,5
132,175,0
132,470,5
132,395,1
132,361,2
132,2,0
132,387,2
132,96,3
132,420,1
132,631,5
132,362,4
132,220,4
132,160,3
132,663,0
132,151,5
132,51,0
133,190,3
133,471,0
133,410,2
133,620,4
133,268,0
133,159,4
133,138,4
133,119,4
133,638,3
133,42,2
133,596,2
133,326,3
133,9,4
133,54,4
133,117,0
133,599,3
133,257,2
133,510,1
133,144,2
133,471,3
133,412,4
133,570,5
133,133,2
133,655,5
133,513,5
133,187,3
133,641,2
133,484,0
133,3,2
133,350,1
133,63,2
133,536,2
134,14,3
134,207,3
134,363,3
134,443,5
134,345,5
134,131,5
134,385,0
134,606,3
134,370,3
134,584,2
134,594,4
134,85,4
134,575,0
134,486,2
134,161,1
134,240,5
134,282,1
134,118,5
134,78,1
134,471,5
134,119,0
134,74,5
134,385,3
134,210,1
134,471,0
134,660,1
134,628,1
134,30,0
134,57,4
134,290,2
134,529,3
134,183,2
134,202,1
134,210,1
134,275,4
134,595,0
134,350,4
134,387,3
135,264,4
135,64,3
135,599,1
135,619,3
135,239,3
135,513,3
135,237,1
135,348,4
135,304,4
135,466,4
135,612,4
135,56,4
135,193,0
135,355,5
135,335,3
135,377,5
135,291,2
135,307,3
135,398,4
135,233,5
135,357,2
135,631,5
135,97,0
135,344,3
135,609,1
135,196,4
136,503,0
136,287,4
136,132,4
136,510,4
136,255,5
136,195,4
136,473,0
136,512,2
136,157,4
136,497,2
136,620,2
136,148,0
136,539,4
136,261,1
136,305,4
136,106,5
136,344,0
136,136,4
136,326,5
136,205,1
136,365,0
136,55,1
136,361,1
136,141,5
136,553,3
136,611,0
136,585,2
136,416,4
136,186,3
137,114,2
137,630,3
137,516,4
137,537,2
137,369,3
137,221,2
137,137,5
137,619,0
137,276,2
137,126,1
137,33,1
137,562,4
137,61,4
137,25,1
137,105,5
137,532,0
137,599,3
137,279,2
137,86,1
137,176,5
137,621,3
137,88,3
137,319,0
137,304,1
137,443,4
137,298,4
137,352,0
137,15,5
137,294,0
137,305,4
137,119,5
137,654,4
137,654,1
137,110,4
137,123,0
137,546,1
137,115,2
137,50,3
137,121,5
138,207,5
138,550,1
138,35,2
138,567,4
138,282,2
138,60,3
138,146,0
138,361,5
138,431,4
138,353,2
138,324,4
138,378,3
138,467,0
138,290,3
138,233,4
138,470,5
138,431,2
138,328,1
138,638,3
138,96,2
138,146,1
138,45,4
138,415,2
138,251,0
138,634,1
138,585,0
138,176,3
138,441,3
138,368,5
138,504,3
138,40,3
139,291,0
139,25,3
139,76,2
139,221,2
139,136,1
139,659,2
139,167,2
139,638,5
139,480,3
139,92,2
139,260,1
139,551,3
139,486,4
139,434,1
139,30,2
139,340,2
139,184,0
139,99,4
139,191,3
139,66,0
139,66,5
139,159,0
139,230,5
139,172,2
139,588,1
139,577,1
139,174,0
139,194,1
139,627,2
139,148,1
139,301,4
139,184,4
139,202,0
139,567,5
139,548,4
139,425,5
139,248,3
139,393,1
139,608,3
140,228,3
140,559,1
140,359,3
140,281,0
140,489,4
140,303,5
140,189,2
140,320,3
140,326,0
140,633,2
140,274,3
140,515,5
140,341,4
140,502,5
140,55,4
140,380,1
140,632,3
140,409,3
140,228,2
140,351,3
140,650,4
140,473,3
140,416,4
140,18,5
140,39,5
140,472,5
140,297,5
140,633,5
140,155,5
140,377,2
140,383,3
140,44,2
140,314,0
140,567,0
141,546,3
141,234,1
141,642,1
141,163,3
141,210,4
141,655,4
141,272,4
141,97,4
141,339,2
141,410,2
141,114,5
141,149,2
141,607,5
141,503,2
141,595,2
141,438,5
141,77,5
141,650,5
141,75,1
141,513,5
141,269,1
141,546,3
141,181,5
141,189,5
141,379,1
141,414,2
141,153,2
141,556,3
141,222,1
141,92,3
141,1,1
141,563,1
141,268,5
141,382,5
141,274,1
141,611,0
141,216,4
142,34,0
142,470,1
142,589,4
142,642,3
142,158,3
142,137,1
142,594,0
142,35,0
142,181,3
142,542,0
142,11,3
142,489,1
142,390,0
142,548,3
142,539,5
142,69,5
142,218,5
142,498,5
142,61,2
142,559,5
142,302,2
142,18,5
142,366,3
142,158,2
142,212,0
142,85,5
142,454,3
142,226,3
142,353,5
142,136,0
142,624,1
142,467,5
142,63,0
142,173,1
143,607,5
143,555,3
143,313,0
143,572,5
143,67,0
143,71,4
143,642,2
143,23,1
143,281,0
143,274,3
143,387,4
143,645,5
143,195,4
143,611,5
143,141,3
143,284,4
143,380,2
143,303,2
143,148,3
143,452,0
143,143,5
143,663,4
143,399,5
143,588,2
143,368,0
143,175,5
143,190,0
143,607,1
144,410,1
144,292,5
144,194,0
144,446,2
144,69,5
144,377,1
144,589,0
144,565,3
144,221,4
144,551,0
144,301,1
144,99,1
144,606,0
144,47,5
144,177,3
144,433,4
144,429,0
144,516,4
144,633,0
144,195,1
144,274,2
144,657,0
144,561,0
144,484,1
144,13,4
144,148,4
144,171,1
144,458,5
144,645,3
144,119,2
144,420,0
144,625,2
144,638,5
144,261,1
145,11,3
145,341,5
145,229,0
145,62,5
145,472,5
145,528,4
145,187,5
145,523,5
145,445,1
145,580,5
145,626,2
145,572,1
145,313,3
145,173,4
145,284,3
145,390,1
145,453,0
145,463,3
145,450,3
145,285,4
145,596,5
145,115,5
145,647,4
145,84,2
145,160,5
145,466,1
145,245,1
145,316,0
145,267,0
145,88,2
145,309,5
145,360,4
145,217,4
146,484,3
146,132,4
146,49,5
146,581,5
146,72,5
146,532,1
146,190,2
146,158,2
146,63,2
146,378,0
146,58,5
146,581,0
146,465,3
146,221,2
146,109,0
146,379,0
146,544,5
146,290,1
146,85,5
146,19,2
146,663,1
146,190,4
146,504,3
146,307,2
146,20,5
146,183,5
146,510,4
146,447,1
146,512,1
146,325,1
146,487,3
146,450,1
147,189,4
147,474,5
147,287,1
147,69,5
147,134,2
147,268,5
147,31,3
147,567,4
147,279,1
147,32,3
147,433,3
147,185,5
147,120,5
147,245,5
147,500,0
147,366,4
147,378,0
147,166,4
147,166,1
147,14,1
147,141,0
147,284,5
147,292,3
147,353,3
147,395,3
147,521,5
147,527,3
147,340,5
147,166,0
147,478,5
147,62,1
147,601,1
147,272,1
148,78,3
148,564,5
148,209,4
148,461,2
148,651,5
148,286,2
148,194,5
148,528,2
148,232,3
148,207,0
148,413,2
148,9,2
148,46,1
148,186,2
148,229,5
148,392,2
148,119,3
148,249,4
148,89,4
148,611,3
